彼塊田借錢已經第二胎矣。,Hit tè tshân tsioh-tsînn í-king tē-jī thai--ah. ,第胎
坐胎,tsē-the,坐胎
生兩胎,senn nn̄g the,胎
雞胘,ke-kiān,雞
豬胚,ti-phue,豬胚
人胚,lâng-phue,胚
愛哭仔胚,ài-khàu-á-phue,胚
乞食胚,khit-tsia̍h-phue,胚
是啥原因致使代誌到這款地步？,Sī siánn guân-in tì-sú tāi-tsì kàu tsit khuán tē-pōo? ,使代地
我對伊無胃口，你莫閣佇遐牽線矣。,"Guá tuì i bô uī-kháu, lí mài koh tī hia khan-suànn--ah. ",佇
細漢的時，阮阿公就教我背冊，閣教我真濟古早人講的道理。,"Sè-hàn ê sî, guán a-kong tō kà guá puē-tsheh, koh kà guá tsin tsē kóo-tsá lâng kóng ê tō-lí. ",細
彼个柱仔跤咧送紅包的時，去予警察㨑著。,"Hit ê thiāu-á-kha teh sàng âng-pau ê sî, khì hōo kíng-tshat tsang--tio̍h. ",去
紅尾冬，較好食赤鯮。,"Âng-bué-tang, khah hó tsia̍h tshiah-tsang. ",尾
攏是你傷倖伊，才致使伊今仔日會變按呢。,"Lóng sī lí siunn sīng i, tsiah tì-sú i kin-á-ji̍t ē pìnn án-ne. ",使
伊昨昏去予人美容。,I tsa-hng khì hōo lâng bí-iông. ,去
伊因為傷過頭用腦，煞來致病。,"I in-uī siunn kuè-thâu iōng náu, suah lâi tì-pēnn. ",過
欲參選，伊的背景真好。,"Beh tsham-suán, i ê puē-kíng tsin hó. ",參
請你替我共伊致意。,Tshiánn lí thè guá kā i tì-ì. ,替
這个姑娘仔生做真美麗。,Tsit ê koo-niû-á senn-tsò tsin bí-lē. ,做
塗跤先苴報紙才開始油漆。,Thôo-kha sing tsū pò-tsuá tsiah khai-sí iû-tshat. ,紙
伊是一个做苦工的苦力。,I sī tsi̍t ê tsò khóo-kang ê ku-lí. ,做
你若是人無爽快，就趁早去歇睏。,"Lí nā-sī lâng bô-sóng-khuài, tō thàn-tsá khì hioh-khùn. ",去
做人的大家毋通苦毒新婦。,Tsò lâng ê ta-ke m̄-thang khóo-to̍k sin-pū. ,做
茶苦苦，啉袂落去。,"Tê khóo-khóo, lim bē lo̍h--khì. ",去
若準明仔載落雨，咱就莫去矣！,"Nā-tsún bîn-á-tsài lo̍h-hōo, lán tō mài khì--ah! ",去
這齣電影我若像捌看過。,Tsit tshut tiān-iánn guá ná-tshiūnn bat khuànn--kuè. ,過
負債超過財產。,Hū-tsè tshiau-kuè tsâi-sán. ,過
這陣才去敢會赴？,Tsit-tsūn tsiah khì kám ē-hù? ,去
四郎探母,Sù-lông thàm bió,四
一重皮,tsi̍t tîng phuê,皮
君子自重。,Kun-tsú tsū tiōng. ,子自
你去共門閂起來。,Lí khì kā mn̂g tshuànn--khí-lâi. ,去
降火氣,kàng hué-khì,火
飛機起降,hui-ki khí kàng,飛
重大事件,tiōng-tāi sū-kiānn,事
洗衫仔褲,sé sann-á-khòo,洗
自彼擺車禍到今，伊這款講話重句的症頭就一直攏醫袂好勢。,"Tsū hit pái tshia-hō kàu-tann, i tsit khuán kóng-uē tîng-kù ê tsìng-thâu tō it-ti̍t lóng i bē hó-sè. ",自車禍
如意郎君,jû-ì lông-kun,如
時間已經迫近矣。,Sî-kan í-king pik-kīn--ah. ,近
你的罪惡重重疊疊，洗袂清啦！,"Lí ê tsuē-ok tîng-tîng-tha̍h-tha̍h, sé bē tshing--lah! ",罪洗
這領衫是彼領的重倍價。,Tsit niá sann sī hit niá ê tîng-puē kè. ,倍
月底又閣迫倚矣，愛閣攢會仔錢囉。,"Gue̍h-té iū-koh pik-uá--ah, ài koh tshuân huē-á tsînn--looh. ",月底
代誌去予伊舞一下重耽去矣。,Tāi-tsì khì hōo i bú tsi̍t-ē tîng-tânn--khì--ah. ,代去去
伊的計畫猶未完成。,I ê kè-uē iáu-buē uân-sîng. ,未
校長真重視這擺的音樂比賽。,Hāu-tiúnn tsin tiōng-sī tsit pái ê im-ga̍k pí-sài. ,賽
伊去予車挵一下著重傷。,I khì hōo tshia lòng tsi̍t-ē tio̍h tāng-siong. ,去車
重新做人,tiông-sin tsò-lâng,做
萬項代誌愛看予伊開，毋通傷計較。,"Bān-hāng tāi-tsì ài khuànn hōo i khui, m̄-thang siunn kè-kàu. ",代
朋友公家做生理，金錢的問題一定愛計較清楚。,"Pîng-iú kong-ke tsò-sing-lí, kim-tsînn ê būn-tê it-tīng ài kè-kàu tshing-tshó. ",做題
小可代誌爾爾，無要緊。,"Sió-khuá tāi-tsì niā-niā, bô iàu-kín. ",代
𪜶這遍的旅遊，費用攏由公司負擔。,"In tsit piàn ê lí-iû, huì-iōng lóng iû kong-si hū-tam. ",旅司
騎車仔的時陣，物件就愛分伻囥，才袂重頭輕。,"Khiâ tshia-á ê sî-tsūn, mi̍h-kiānn tō ài pun-phenn khǹg, tsiah bē tāng-thâu-khin. ",車
體面,thé-biān,體
改革,kái-kik,改
飛行,hui-hîng,飛
鳥仔飛來飛去。,Tsiáu-á pue-lâi-pue-khì. ,飛飛去
伊佮𪜶女朋友的愛情早就飛去矣。,I kah in lú pîng-iú ê ài-tsîng tsá tō pue--khì--ah. ,女飛去
這隻飛行機是欲飛美國的。,Tsit tsiah hue-lîng-ki sī beh pue Bí-kok--ê. ,飛飛
伊今仔日講話飛飛。,I kin-á-ji̍t kóng-uē pue-pue. ,飛飛
食果子,tsia̍h kué-tsí,果子
伊生做真香。,I senn-tsò tsin hiunn. ,做
食老了後目睭花花，看報紙足食力。,"Tsia̍h-lāu liáu-āu ba̍k-tsiu hue-hue, khuànn pò-tsuá tsiok tsia̍h-la̍t. ",紙
阮媽媽上愛面子。,Guán má-mah siōng ài bīn-tsú. ,子
這擺你看我的面子，就莫佮伊計較矣。,"Tsit pái lí khuànn guá ê bīn-tsú, tō mài kah i kè-kàu--ah. ",子
伊風火夯起來矣，你愛較細膩咧。,"I hong-hué giâ--khí-lâi--ah, lí ài khah sè-jī--leh. ",火細
伊當佇風火頭，你千萬毋通去惹伊。,"I tng tī hong-hué-thâu, lí tshian-bān m̄-thang khì jiá--i. ",佇火去
店面開佇三角窗較食市。,Tiàm-bīn khui tī sann-kak-thang khah tsia̍h-tshī. ,佇
伊面皮薄，驚見笑。,"I bīn-phuê po̍h, kiann-kiàn-siàu. ",皮
這項物件予人食名領去矣。,Tsit hāng mi̍h-kiānn hōo lâng tsia̍h-miâ niá--khì--ah. ,去
伊這項物件小等閣愛食色，做了有夠工夫。,"I tsit hāng mi̍h-kiānn sió-tán koh ài tsia̍h-sik, tsò liáu ū-kàu kang-hu. ",做
予風尾掃著。,Hōo hong-bué sàu--tio̍h. ,尾
你莫閣膨風矣，欲講去風尾講！,"Lí mài koh phòng-hong--ah, beh kóng khì hong-bué kóng! ",去尾
初戀的情景猶原浮佇我面前。,Tshoo-luân ê tsîng-kíng iu-guân phû tī guá bīn-tsîng.,初佇
面前咱所拄著的問題攏無法度解決，是欲按怎才好？,"Bīn-tsîng lán sóo tú--tio̍h ê būn-tê lóng bô-huat-tōo kái-kuat, sī beh án-tsuánn tsiah hó? ",題解
風流才子,hong-liû tsâi-tsú,子
食苦當做食補。,Tsia̍h-khóo tòng-tsò tsia̍h-póo. ,做
伊的目睭去予風飛沙坱著。,I ê ba̍k-tsiu khì hōo hong-pue-sua ing--tio̍h. ,去飛
轉去食家己。,Tńg-khì tsia̍h-ka-kī. ,去
伊下暗去食桌，無佇厝裡。,"I e-àm khì tsia̍h-toh, bô tī tshù--lí. ",去佇
做生理毋通共人食秤頭。,Tsò-sing-lí m̄-thang kā lâng tsia̍h-tshìn-thâu. ,做
伊自出世就食菜到今。,I tsū tshut-sì tō tsia̍h-tshài kàu tann. ,自
伊做代誌認真，風評袂䆀。,"I tsò tāi-tsì jīn-tsin, hong-phîng bē-bái. ",做代
阮囝咧做兵，後禮拜我欲來去面會。,"Guán kiánn teh tsò-ping, āu lé-pài guá beh lâi-khì biān-huē. ",做去
萬代香煙,bān-tāi hiunn-ian,代
藥補不如食補。,Io̍h póo put jû si̍t-póo. ,如
去市場拄著一隻飛鼠，錢就予伊摸去矣。,"Khì tshī-tiûnn tú-tio̍h tsi̍t tsiah pue-tshí, tsînn tō hōo i bong--khì--ah. ",去飛鼠去
伊真有食福，每一擺來，我攏煮好料的。,"I tsin ū tsia̍h-hok, muí tsi̍t pái lâi, guá lóng tsú hó-liāu--ê. ",煮
掃著風颱尾,sàu-tio̍h hong-thai-bué,尾
看你按呢面憂面結，敢是有心事？,"Khuànn lí án-ne bīn-iu-bīn-kat, kám-sī ū sim-sū? ",事
衫仔愛食漿過，才會好看。,"Sann-á ài tsia̍h-tsiunn--kuè, tsiah ē hó-khuànn. ",過
你看起來面熟面熟，咱敢有見過面？,"Lí khuànn--khí-lâi bīn-si̍k-bīn-si̍k, lán kám ū kìnn-kuè bīn? ",過
無代無誌，煞食伊一个膨餅。,"Bô-tāi-bô-tsì, suah tsia̍h i tsi̍t ê phòng-piánn. ",代
伊都徛佇你的面頭前矣，你閣無看著。,"I to khiā tī lí ê bīn-thâu-tsîng--ah, lí koh bô khuànn--tio̍h. ",佇
伊佇𪜶阿叔遐食頭路。,I tī in a-tsik hia tsia̍h-thâu-lōo. ,佇
你敢有聽著彼件代誌的風聲？,Lí kám ū thiann-tio̍h hit kiānn tāi-tsì ê hong-siann? ,代
伊做人的風聲袂䆀。,I tsò-lâng ê hong-siann bē-bái. ,做
外口當咧風聲講欲大地動矣。,Guā-kháu tng-teh hong-siann kóng beh tuā tē-tāng--ah. ,地
食薰對身體無好。,Tsia̍h-hun tuì sin-thé bô hó. ,體
俺逐家攏著愛疼俺這塊土地。,Án ta̍k-ke lóng tio̍h ài thiànn án tsit tè thóo-tē. ,地
一個月,tsi̍t kò gue̍h,月
加倍,ka-puē,倍
伊咧修行，無插俗事。,"I teh siu-hīng, bô tshap sio̍k-sū. ",事
你就是攏無修行，性地才會遮爾仔䆀。,"Lí tō sī lóng bô siu-hīng, sìng-tē tsiah ē tsiah-nī-á bái. ",地
伊去予人修理,i khì hōo lâng siu-lí,去
倒落去。,Tó--lo̍h-khì. ,去
伊的會仔予人倒去矣。,I ê huē-á hōo lâng tó--khì--ah. ,去
倒去,tò--khì,去
倖豬夯灶，倖囝不孝。,"Sīng ti giâ tsàu, sīng kiánn put-hàu. ",豬
坐倚來。,Tsē uá--lâi. ,坐
倚樣做衫。,Uá iūnn tsò sann. ,做
你傷過倯矣，會予人笑死喔！,"Lí siunn kuè sông--ah, ē hōo lâng tshiò--sí--ooh! ",過死
做甲欲死，毋值得人一句話。,"Tsò kah beh-sí, m̄ ta̍t-tit lâng tsi̍t kù uē. ",做死
一兼二顧，摸蜊仔兼洗褲。,"It kiam jī kòo, bong lâ-á kiam sé khòo. ",洗
老師准我請假。,Lāu-su tsún guá tshíng-ká. ,師
肉湯凍去,bah thng tàng--khì,去
雞跤凍,ke kha tàng,雞
我的錢予歹人剝去矣。,Guá ê tsînn hōo pháinn-lâng pak--khì--ah. ,去
伊的倒手舊年著傷，到這馬猶未好。,"I ê tò-tshiú kū-nî tio̍h-siong, kàu tsit-má iáu-buē hó. ",未
你頭拄仔講的彼間店是佇路的倒爿抑是正爿？,Lí thâu-tú-á kóng--ê hit king tiàm sī tī lōo ê tò-pîng ia̍h-sī tsiànn-pîng? ,佇
你啥物時陣欲倒去？,Lí siánn-mih sî-tsūn beh tò--khì? ,去
剝皮袋粗糠。,Pak-phuê tē tshoo-khng. ,皮袋
今仔日熱甲強欲剝皮。,Kin-á-ji̍t jua̍h kah kiōng-beh pak-phuê. ,皮
伊佇師大兼任教冊。,I tī Su-tāi kiam-jīm kà-tsheh. ,佇師
這款冤枉錢你曷開會落去！,Tsit khuán uan-óng tsînn lí a̍h khai ē lo̍h--khì! ,去
摒掃的工課予倩的去做就好矣！,Piànn-sàu ê khang-khuè hōo tshiànn--ê khì tsò tō hó--ah! ,課去做
交貨的日子倚近，做袂赴矣！,"Kau huè ê ji̍t-tsí uá-kīn, tsò bē-hù--ah! ",貨子近做
伊坐佇我的倒面。,I tsē tī guá ê tò-bīn. ,坐佇
你做人大兄閣佮小弟一日到暗冤家量債，敢袂歹勢？,"Lí tsò lâng tuā-hiann koh kah sió-tī tsi̍t-ji̍t-kàu-àm uan-ke-niû-tsè, kám bē pháinn-sè? ",做
閣較倒退一絲仔。,Koh-khah tò-thè--tsi̍t-si-á. ,退
我是凊彩講的，你毋通囥佇心肝內。,"Guá sī tshìn-tshái kóng--ê, lí m̄-thang khǹg tī sim-kuann lāi. ",佇
天無照甲子，人無照倫理。,"Thinn bô tsiàu kah-tsí, lâng bô tsiàu lûn-lí. ",子
你去提凊飯來炒。,Lí khì the̍h tshìn-pn̄g lâi tshá. ,去
借過一下！,Tsioh-kuè--tsi̍t-ē! ,過
好禮仔坐，無，會倒摔向。,"Hó-lé á tsē, bô, ē tò-siàng-hiànn. ",坐
彼个欄杆蛀去矣，你毋通倚靠佇頂懸，無，會跋倒。,"Hit ê lân-kan tsiù--khì--ah, lí m̄-thang uá-khò tī tíng-kuân, bô, ē pua̍h-tó. ",去佇
自𪜶爸母死了後，伊就去倚靠𪜶兄嫂。,"Tsū in pē-bú sí liáu-āu, i tō khì uá-khò in hiann-só. ",自死去
彼壁的油漆猶未焦，你毋通去倚壁。,"He piah ê iû-tshat iáu-buē ta, lí m̄-thang khì uá-piah. ",未去
按呢共伊凌遲，對你有啥物好處？,"Án-ne kā i lîng-tî, tuì lí ū siánn-mih hó-tshù? ",處
你倒頭行了後，對正手爿彼條路出去，就到位矣。,"Lí tò-thâu-kiânn liáu-āu, tuì tsiànn-tshiú-pîng hit tiâu lōo tshut--khì, tō kàu-uī--ah. ",去
你真正有夠凍霜，連五箍銀都欲佮人計較。,"Lí tsin-tsiànn ū-kàu tàng-sng, liân gōo khoo gîn to beh kah lâng kè-kàu. ",銀
天氣傷寒，一寡菜攏凍霜去矣。,"Thinn-khì siunn kuânn, tsi̍t-kuá tshài lóng tàng-sng--khì--ah. ",去
伊已經倒轉去下港矣。,I í-king tò-tńg-khì ē-káng--ah. ,去
伊下暗佇草寮仔借蹛。,I e-àm tī tsháu-liâu-á tsioh-tuà. ,佇
這盆花愛提出去凍露水。,Tsit phûn hue ài the̍h tshut-khì tàng-lōo-tsuí. ,去
你下暗欲佮啥人去凍露水？,Lí e-àm beh kah siánn-lâng khì tàng-lōo-tsuí? ,去
伊厝內佮外口的工課無法度兼顧。,I tshù-lāi kah guā-kháu ê khang-khuè bô-huat-tōo kiam-kòo. ,課
你莫勍去喔！,Lí mài khiang--khì--ooh! ,去
車咧哹哹叫。,Tshia teh pu-pu-kiò. ,車
代誌過去就煞，莫閣哼矣啦！,"Tāi-tsì kuè--khì tō suah, mài koh hainn--ah--lah! ",代過去
哼！我才無愛佮你去咧！,Hngh! Guá tsiah bô-ài kah lí khì--leh! ,去
伊予魚刺哽著矣。,I hōo hî-tshì kénn--tio̍h--ah. ,魚
阿芬誠顧家，事事項項攏為厝內咧拍算。,"A-hun tsiânn kòo-ke, sū-sū-hāng-hāng lóng uī tshù-lāi teh phah-sǹg. ",事事
你哪毋去食飯？,Lí ná m̄ khì tsia̍h-pn̄g? ,去
阮厝主做人真好。,Guán tshù-tsú tsò-lâng tsin hó. ,做
我原本是蹛佇美國，尾仔才搬轉來臺灣。,"Guá guân-pún sī tuà tī Bí-kok, bué--á tsiah puann tńg-lâi Tâi-uân. ",佇尾
哪未轉來？,Ná buē tńg--lâi? ,未
阮兜的厝瓦有一寡仔破去矣。,Guán tau ê tshù-hiā ū tsi̍t-kuá-á phuà--khì--ah. ,去
物件原在囥佇遐，攏無徙位。,"Mi̍h-kiānn guân-tsāi khǹg tī hia, lóng bô suá-uī. ",佇徙
伊受著枉屈，才四界咧哭呻。,"I siū-tio̍h óng-khut, tsiah sì-kè teh khàu-tshan. ",四界
你莫閣佇遐咧哭呻矣。,Lí mài koh tī hia teh khàu-tshan--ah. ,佇
伊原底是欲先讀冊，因為大學考無牢才去揣頭路。,"I guân-té sī beh sing tha̍k-tsheh, in-uī tāi-ha̍k khó bô tiâu tsiah khì tshuē thâu-lōo. ",底去
你莫佇遐哭爸哭母。,Lí mài tī hia khàu-pē-khàu-bó. ,佇
你免佇遮哭枵，我無欲插你。,"Lí bián tī tsia khàu-iau, guá bô beh tshap--lí. ",佇
你莫佇遐哼哼叫，我聽甲足煩呢！,"Lí mài tī hia hainn-hainn-kiò, guá thiann kah tsiok huân--neh! ",佇
我明仔載就愛交厝稅矣。,Guá bîn-á-tsài tō ài kau tshù-suè--ah. ,稅
嚨喉去予魚刺哽著。,Nâ-âu khì hōo hî-tshì kénn--tio̍h. ,去魚
請你原諒我！後擺我絕對會改進。,Tshiánn lí guân-liōng--guá! Āu-pái guá tsua̍t-tuì ē kái-tsìn. ,絕改
這馬原頭遐已經無貨矣。,Tsit-má guân-thâu hia í-king bô huè--ah. ,貨
你莫佇阮厝邊燒物件。,Lí mài tī guán tshù-pinn sio mi̍h-kiānn. ,佇
佇庄跤所在，厝邊頭尾的感情攏誠好。,"Tī tsng-kha sóo-tsāi, tshù-pinn-thâu-bué ê kám-tsîng lóng tsiânn hó. ",佇尾
伊自少年的時就真匪類矣。,I tsū siàu-liân ê sî tō tsin huí-luī--ah. ,自
你實在真匪類，物件猶未歹就想欲擲掉。,"Lí si̍t-tsāi tsin huí-luī, mi̍h-kiānn iáu-buē pháinn tō siūnn-beh tàn-tiāu. ",未
埋死人,tâi sí-lâng,死
埋地雷,tâi tē-luî,地
溪埔,khe-poo,溪
伊佇埕斗咧掃塗跤。,I tī tiânn-táu teh sàu thôo-kha. ,佇
乖孫，過來阿媽遮。,"Kuai sun, kuè lâi a-má tsia. ",過
我的手機仔害去矣。,Guá ê tshiú-ki-á hāi--khì--ah. ,去
害矣啦！這聲攏害害去矣啦！,Hāi--ah--lah! Tsit-siann lóng hāi-hāi--khì--ah--lah! ,去
家事,ka-sū,事
一家四个人。,Tsi̍t ke sì ê lâng. ,四
射出去,siā--tshut-khì,去
鋸屑,kì sut,鋸
火山島,hué-suann tó,火
差豬差狗，不如家己走。,"Tshe ti tshe káu, put-jû ka-kī tsáu. ",豬如
總舖師,tsóng-phòo-sai,師
醫師,i-su,師
工程師,kang-tîng-su,師
退席,thè-si̍k,退
四人座,sì lâng tsō,四
憑我對伊的熟似，伊無可能容允你烏白來。,"Pîn guá tuì i ê si̍k-sāi, i bô khó-lîng iông-ín lí oo-pe̍h lâi. ",似允
阮兩个孫仔生做有夠古錐。,Guán nn̄g ê sun-á senn-tsò ū-kàu kóo-tsui. ,做
阮孫仔後個月欲娶，𪜶媽媽足歡喜的。,"Guán sun-á āu kò gue̍h beh tshuā, in má-mah tsiok huann-hí--ê. ",月
伊欲綴人去學做師仔。,I beh tuè lâng khì o̍h tsò sai-á. ,綴去做師
冰箱害去矣。,Ping-siunn hāi--khì--ah. ,去
𪜶兜的家伙攏予伊敗了了矣。,In tau ê ke-hué lóng hōo i pāi-liáu-liáu--ah. ,伙
阿榮是厝內的屘囝，自細漢就真得人疼。,"A-îng sī tshù-lāi ê ban-kiánn, tsū sè-hàn tō tsin tit-lâng-thiànn. ",自細
這是伊食飯的家私，你毋通共伊用歹去。,"Tse sī i tsia̍h-pn̄g ê ke-si, lí m̄-thang kā i iōng pháinn--khì. ",私去
彼陣人冤無兩句，家私就攏提提出來矣。,"Hit tīn lâng uan bô nn̄g kù, ke-si tō lóng the̍h-the̍h--tshut-lâi--ah. ",私
我的代誌毋免你家婆。,Guá ê tāi-tsì m̄-bián lí ke-pô. ,代
我做代誌真頇顢，你就加共我差教咧。,"Guá tsò tāi-tsì tsin hân-bān, lí tō ke kā guá tshe-kà--leh. ",做代
你緊共雨傘展開，無，會沃澹去！,"Lí kín kā hōo-suànn thián--khui, bô, ē ak-tâm--khì! ",去
哪有人煮飯免崁蓋？,Ná ū-lâng tsú pn̄g bián khàm-kuà? ,煮
彼隻鳥仔一下展翼，連鞭就飛無去矣。,"Hit tsiah tsiáu-á tsi̍t-ē thián-si̍t, liâm-mi tō pue bô--khì--ah. ",飛去
伊閣佇遐咧展寶矣！實在真討厭。,I koh tī hia teh tián-pó--ah! Si̍t-tsāi tsin thó-ià. ,佇
恁欲去佗位？,Lín beh khì tó-uī? ,去
恁老爸等咧就欲來𤆬你轉去。,Lín lāu-pē tán--leh tō beh lâi tshuā lí tńg--khì. ,去
恁老師等咧就來矣。,Lín lāu-su tán--leh tō lâi--ah. ,師
報恩,pò in,恩
恩情,un-tsîng,恩
紙扇,tsuá-sìnn,紙
挨較倚咧，才袂寒。,"E khah uá--leh, tsiah bē kuânn. ",挨
挨粿,e-kué,挨粿
挨塗礱,e thôo-lâng,挨
挨絃仔,e hiân-á,挨
莫按呢挨來挨去，會跋倒。,"Mài án-ne e lâi e khì, ē pua̍h-tó. ",挨挨去
相挨推,sio e-the,挨推
予竹篙挨著。,Hōo tik-ko e--tio̍h. ,挨
恩情較大天,un-tsîng khah tuā thinn,恩
恁兩个莫閣佇遐挨推矣！,Lín nn̄g ê mài koh tī hia e-the--ah! ,佇挨推
逐家欲去𪜶兜共伊恭喜。,Ta̍k-ke beh khì in tau kā i kiong-hí. ,去
𪜶兩个翁仔某誠恩愛。,In nn̄g ê ang-á-bóo tsiânn un-ài. ,恩
用別人的拳頭拇舂石獅。,Iōng pa̍t-lâng ê kûn-thâu-bú tsing tsio̍h-sai. ,獅
代誌恐驚仔無遐爾簡單。,Tāi-tsì khióng-kiann-á bô hiah-nī kán-tan. ,代
伊無細膩去挵著電火柱。,I bô sè-jī khì lòng-tio̍h tiān-hué-thiāu. ,細去火
挼面巾,juê bīn-kin,挼巾
挼目睭,juê ba̍k-tsiu,挼
你毋通共狗蟻仔挼死！,Lí m̄-thang kā káu-hiā á juê-sí! ,挼死
若破病愛緊去予醫生看，毋通硬挽。,"Nā phuà-pēnn ài kín khì hōo i-sing khuànn, m̄-thang ngē bán. ",去
挾咧,gia̍p--leh,挾
我去予電梯門挾佇中央。,Guá khì hōo tiān-thui mn̂g nge̍h tī tiong-ng. ,去挾佇
伊三十捅歲。,I sann tsa̍p thóng huè. ,歲
雞仔捅米,ke-á thóng bí,雞
一捆報紙,tsi̍t khún pò-tsuá,紙
提鹽來共雞仔捋捋咧。,The̍h iâm lâi kā ke-á luah-luah--leh. ,雞
做人就愛捌道理。,Tsò-lâng tō ài bat tō-lí. ,做
我捌聽過白賊七仔的故事。,Guá bat thiann-kuè Pe̍h-tsha̍t-tshit--á ê kòo-sū. ,過事
捒車,sak tshia,車
這件代誌你莫捒予我。,Tsit kiānn tāi-tsì lí mài sak hōo--guá. ,代
捘面巾,tsūn bīn-kin,巾
水捙倒去矣。,Tsuí tshia-tó--khì--ah. ,去
這件代誌是頂司揤牢咧，若無早就辦矣。,"Tsit kiānn tāi-tsì sī tíng-si tshi̍h tiâu--leh, nā-bô tsá tō pān--ah. ",代司
伊共兩本簿仔敆做伙。,I kā nn̄g pún phōo-á kap tsò-hué. ,做伙
果然不出我所料。,Kó-jiân put tshut guá sóo liāu. ,果
旅行,lí-hîng,旅
旅客,lí-kheh,旅
旅館,lí-kuán,旅
